URL,Title,Body,Hyperlink
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510281101277280107713&lcode=00&page=5&svccode=00,"해외투자 IR 떠난 퓨리오사AI, 나스닥 선택지 주목",인공지능(AI) 반도체 기업 퓨리오사AI가 투자 유치를 받기 위해 최근 해외 기관투자자 대상 기업설명회(IR)를 진행한 것으로 파악된다. 퓨리오사AI에 투자했던 운용사들은 해외 상장 선택지가 생길 ...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510281101277280107713&lcode=00&page=5&svccode=00"", ""해외투자 IR 떠난 퓨리오사AI, 나스닥 선택지 주목"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510281038260320107826&lcode=00&page=5&svccode=00,"미래 기술 패권에 베팅, '넥스트테크' 성장주 포착","신한자산운용이 글로벌 기술패권 경쟁의 한가운데에서 미래 산업을 선점하기 위한 새로운 상장지수펀드(ETF)를 내놨다. 인공지능(AI), 양자컴퓨터, 소형모듈원전(SMR), 드론, 의료 AI 등 미국이...","=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510281038260320107826&lcode=00&page=5&svccode=00"", ""미래 기술 패권에 베팅, '넥스트테크' 성장주 포착"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510280947569160104653&lcode=00&page=5&svccode=00,"[Market Watch]45년만 코스피 4000, 자산배분형에 몰리는 자금",사상 처음으로 코스피가 4000선을 달성했다. 연초부터 코스피 지수가 상승세를 이어가면서 자금은 주식형 펀드로 쏠리는 모습이 나타났다. 롱숏 펀드보다도 롱온리 펀드가 그 대상이었다. 다만 최근 들어...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510280947569160104653&lcode=00&page=5&svccode=00"", ""[Market Watch]45년만 코스피 4000, 자산배분형에 몰리는 자금"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510231421055800107048&lcode=00&page=5&svccode=00,[M&A 인사이트]저점이 기회다?…EV 충전 사업에 투자하는 PE들,한국의 주거 환경은 '아파트' 중심이다. 이런 주거 환경은 필연적으로 국내에서 전기차가 인기를 얻지 못하는 이유와 연결된다. 공동주택이 전체 가구의 90%에 육박하는 국내 주거 환경에서 세대당 주차...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510231421055800107048&lcode=00&page=5&svccode=00"", ""[M&A 인사이트]저점이 기회다?…EV 충전 사업에 투자하는 PE들"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510231123511320103524&lcode=00&page=5&svccode=00,"[M&A 인사이트]바이오vs의료기기, 상이한 M&A 전략 '눈길'",헬스케어 섹터는 큰 틀에서 제약·바이오 산업과 의료기기 산업으로 구분할 수 있다. 바이오는 리스크를 감수하는 대신 안정적 현금흐름과 기술 플랫폼 확보로 방향을 돌렸다. 의료기기 산업은 정형외과·진단...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510231123511320103524&lcode=00&page=5&svccode=00"", ""[M&A 인사이트]바이오vs의료기기, 상이한 M&A 전략 '눈길'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510280956580400101083&lcode=00&page=6&svccode=00,"LG전자, 유일한 로비자금 증액 ‘에이킨검프’ 활용법 주목",LG전자 미국법인(LGEUS·LG ELECTRONICS U.S.A)이 올 3분기에도 대미 로비에서 외부 업체 5곳을 활용했다. 이 중 로비자금이 가장 많이 증액된 곳은 에이킨검프스트라우스하우어&펠드...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510280956580400101083&lcode=00&page=6&svccode=00"", ""LG전자, 유일한 로비자금 증액 ‘에이킨검프’ 활용법 주목"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301139198040108235&lcode=00&page=6&svccode=00,"[네온테크·GIS 합병 로드맵]반도체·디스플레이 장비사 결합, 운영 효율 극대화",네온테크가 지아이에스(GIS) 흡수합병으로 '스피드 경영'과 '원가 경쟁력' 확보에 나선다. 반도체와 디스플레이로 나뉜 조직을 단일화해 개발·납기 리드타임을 줄이고 공통 부품 표준화 등으로 중복 비...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301139198040108235&lcode=00&page=6&svccode=00"", ""[네온테크·GIS 합병 로드맵]반도체·디스플레이 장비사 결합, 운영 효율 극대화"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510280801477880103978&lcode=00&page=6&svccode=00,"NH증권, 삼성 계열사 주가 상승 가능성에 주안점",NH투자증권이 4분기 가판대에 주식형 상장지수펀드(ETF)를 중점적으로 배치했다. 국내 주식형 ETF로는 삼성그룹 계열사에 투자하는 삼성자산운용의 'KODEX 삼성그룹' ETF와 국내 바이오 성장 ...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510280801477880103978&lcode=00&page=6&svccode=00"", ""NH증권, 삼성 계열사 주가 상승 가능성에 주안점"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291021275840102786&lcode=00&page=6&svccode=00,"김범수 무죄 항소한 검찰, 증거 재채택 여부에 쏠린 눈",검찰이 김범수 카카오 미래이니셔티브센터장(사진)과 카카오의 주가 조작 무죄를 선고한 1심 판결에 불복해 항소했다. 이 과정에 시세 고정 의도가 담긴 대화와 수사 대비 '입맞추기' 정황 등 추가로 확...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291021275840102786&lcode=00&page=6&svccode=00"", ""김범수 무죄 항소한 검찰, 증거 재채택 여부에 쏠린 눈"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510270502351200108192&lcode=00&page=6&svccode=00,"미래에셋증권, 연금 인사 '정중동'…강화 기조 지속",미래에셋증권이 퇴직연금 사업에 대한 전략적 집중 기조를 이어간다. 지난해 조직 개편을 통해 연금사업 본부를 전면 재편한 데 이어 올해도 조직 확장은 물론 고객 대응 체계를 한층 강화했다.    미래...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510270502351200108192&lcode=00&page=6&svccode=00"", ""미래에셋증권, 연금 인사 '정중동'…강화 기조 지속"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510300901015660104475&lcode=00&page=6&svccode=00,"최윤호의 복귀, 삼성전자 경영진단실 '1·2팀 분화'",최윤호 사장이 삼성전자에 복귀하면서 경영진단팀도 격변에 휩싸였다. 그가 복귀하면서 삼성전자 경영진단팀은 실로 격상됐고 1팀과 2팀으로 나뉘었다. 다음달로 전망되는 연말 인사에서 경영진단실에 추가적인...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510300901015660104475&lcode=00&page=6&svccode=00"", ""최윤호의 복귀, 삼성전자 경영진단실 '1·2팀 분화'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510262340381920107817&lcode=00&page=6&svccode=00,[코레이트운용 해외프로젝트 도전기]SI 중심 펀딩 구조…금융차입 없이 IRR 15...,코레이트자산운용이 필리핀 뉴클락시티에서 추진 중인 27홀 골프장 및 레지던셜 개발사업은 전형적인 부동산 프로젝트와는 결이 다르다. 소유권이 아닌 장기임차권 기반의 컨세션(concession) 구조다...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510262340381920107817&lcode=00&page=6&svccode=00"", ""[코레이트운용 해외프로젝트 도전기]SI 중심 펀딩 구조…금융차입 없이 IRR 15..."")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291501262800109041&lcode=00&page=6&svccode=00,"[Company Watch]안랩, 자회사 부진에 본업 둔화까지 '금융수익만 부각'",꾸준한 성장세를 이어오던 안랩의 매출과 영업이익이 모두 약화했다. 3분기 기준으로 두 지표가 동시에 줄어든 건 2010년 이후 처음이다. 자회사의 부진이 연결 실적 역성장에 영향을 준 모양새다.  ...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291501262800109041&lcode=00&page=6&svccode=00"", ""[Company Watch]안랩, 자회사 부진에 본업 둔화까지 '금융수익만 부각'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291430130160106772&lcode=00&page=6&svccode=00,"성호전자, 400억에 '반도체 칠러 제조' 디이에스 인수 추진","코스닥 상장사 성호전자가 반도체 공정용 칠러 제조업체 디이에스 인수에 나선다. 함께 투자할 파트너로 그래비티프라이빗에쿼티(그래비티PE)를 확보한 상황으로, 디이에스 기업가치를 높인 뒤 상장시켜 엑시...","=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291430130160106772&lcode=00&page=6&svccode=00"", ""성호전자, 400억에 '반도체 칠러 제조' 디이에스 인수 추진"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291711006320102217&lcode=00&page=6&svccode=00,"[건설 사업부 성과 분석]삼성물산 건설부문, 주택·ES '웃고' 하이테크 '울고'",삼성물산 건설부문 외형 부진이 눈에 띄게 두드러졌다. 2023년 19조원을 넘으면서 정점을 찍었던 매출액은 최근 매 분기 감소세를 보인다. 올해 3분기 매출액은 3조원대를 지켰지만 남은 4분기에 반...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291711006320102217&lcode=00&page=6&svccode=00"", ""[건설 사업부 성과 분석]삼성물산 건설부문, 주택·ES '웃고' 하이테크 '울고'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291647507040108019&lcode=00&page=7&svccode=00,"[건설사 인사 풍향계]호반자산개발·TBM, CEO 일선 후퇴…그룹 인사 초읽기",호반그룹이 수시인사를 단행했다. 연말 정기인사를 앞두고 일부 계열사 대표이사를 교체하는 과정이다. 특히 지주사를 출범하고 사업영역 확장을 시도하는 등 사업구조를 재편하는 과정에서 계열사 리더십에 변...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291647507040108019&lcode=00&page=7&svccode=00"", ""[건설사 인사 풍향계]호반자산개발·TBM, CEO 일선 후퇴…그룹 인사 초읽기"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291359060160109570&lcode=00&page=7&svccode=00,"에어스메디컬, 시리즈D 추진…MRI 신제품 글로벌 확장",의료 인공지능(AI) 기업 에어스메디컬이 시리즈D 투자 유치를 추진하며 글로벌 헬스케어 시장 공략을 본격화하고 있다. 연내 투자 라운드를 마무리하는 동시에 차세대 신제품 출시를 통해 매출 성장세를 ...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291359060160109570&lcode=00&page=7&svccode=00"", ""에어스메디컬, 시리즈D 추진…MRI 신제품 글로벌 확장"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301117478120106658&lcode=00&page=7&svccode=00,"[IR Briefing]LG CNS, AI·클라우드 호조…로봇 사업 속도 낸다",LG CNS가 AI전환(AX) 사업에 이어 로봇 사업 강화에 나섰다. 글로벌 차원의 노동력 부족과 인건비 상승으로 로봇 수요가 급증할 것이라는 전망에 따른 행보다.    특히 AI 로봇 기업 &ls...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301117478120106658&lcode=00&page=7&svccode=00"", ""[IR Briefing]LG CNS, AI·클라우드 호조…로봇 사업 속도 낸다"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301534369360103652&lcode=00&page=7&svccode=00,"LB인베, 상장 후 2년새 운용사출자금 300억 '껑충'",책임투자를 강조하고 있는 벤처캐피탈(VC) LB인베스트먼트의 운용사출자금(GP커밋)이 코스닥 상장 이후 300억원 이상 증가한 것으로 나타났다. 상장으로 확보한 공모자금을 활용해 펀드 결성에 적극 ...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301534369360103652&lcode=00&page=7&svccode=00"", ""LB인베, 상장 후 2년새 운용사출자금 300억 '껑충'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510272133077040107987&lcode=00&page=7&svccode=00,[thebell note]83세 창업주의 마지막 숙제,'부울경 1위' 중견 건설사 동원개발이 올해 창립 50주년을 맞았다. 강산이 다섯 번은 더 바뀌었을 긴 시간 동안 동원개발에서 한 가지 변하지 않은 게 있다면 바로 장복만 회장의 리더십일 것이다. ...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510272133077040107987&lcode=00&page=7&svccode=00"", ""[thebell note]83세 창업주의 마지막 숙제"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301129439240103721&lcode=00&page=7&svccode=00,"[IR Briefing]삼성전자, 반도체 호조·MX 수익성 '상충 역설' 고심",삼성전자가 올 3분기 호실적을 기록하는데 1등 공신은 단연 디바이스솔루션(DS)부문이다. 글로벌에서 메모리 수요가 폭증한 흐름에 올라타 부진의 늪에서 탈출했다.    하지만 역설적이게도 실적 버팀목...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301129439240103721&lcode=00&page=7&svccode=00"", ""[IR Briefing]삼성전자, 반도체 호조·MX 수익성 '상충 역설' 고심"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301514181200109651&lcode=00&page=7&svccode=00,"어플레이즈, 30억 시리즈A 라운드 시동",인공지능(AI) 기반 공간 맞춤형 콘텐츠 큐레이션 솔루션을 개발한 스타트업 어플레이즈가 시리즈A 라운드를 통한 자금 조달에 나선다. 투자금은 연구개발(R&D)과 제품 고도화에 활용될 예정이다.   ...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301514181200109651&lcode=00&page=7&svccode=00"", ""어플레이즈, 30억 시리즈A 라운드 시동"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301334570440107592&lcode=00&page=7&svccode=00,"에이티넘인베, 해외 펀드레이징 담당 임원 영입",원펀드 전략으로 국내 벤처캐피탈(VC) 펀드레이징의 새로운 역사를 쓰고 있는 에이티넘인베스트먼트가 해외 펀드레이징을 담당할 인력을 영입했다. 내년부터 차기 펀드의 펀드레이징을 시작할 것으로 전망되는...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301334570440107592&lcode=00&page=7&svccode=00"", ""에이티넘인베, 해외 펀드레이징 담당 임원 영입"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301001238440109383&lcode=00&page=7&svccode=00,"[IR Briefing]SKT, 당기손실·미배당 전환 '4분기 배당도 위험'",SKT가 유심 정보 유출 사고 여파에 따른 실적 직격탄을 맞았다. 3분기 영업이익이 90% 이상 감소한 가운데 당기순손익도 과징금 영향에 적자전환했다. 전례 없는 재무악화에 3분기 미배당까지 결정했...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301001238440109383&lcode=00&page=7&svccode=00"", ""[IR Briefing]SKT, 당기손실·미배당 전환 '4분기 배당도 위험'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291859116560106331&lcode=00&page=7&svccode=00,"코람코라이프인프라리츠, 신림 호텔 '메리어트' 단다",코람코라이프인프라리츠가 최근 인수한 'CS프리미어호텔서울' 밸류애드에 나선다. 리모델링 후 메리어트 프랜차이즈 브랜드 도입을 추진 중이다. 연말에는 '아늑호텔 인천구월점' 인수를 마무리 짓는다. 이...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291859116560106331&lcode=00&page=7&svccode=00"", ""코람코라이프인프라리츠, 신림 호텔 '메리어트' 단다"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301051371240106713&lcode=00&page=8&svccode=00,"모비릭스파트너스, 4년 만에 벤처투자 철수한다",지난 2021년 설립된 모비릭스파트너스가 4년 만에 해산한다. 2022년 신기술금융회사 라이선스를 얻은 뒤 빠르게 투자성과를 거두며 벤처캐피탈업계 주목할 하우스로 등극했지만 다시 모회사에 편입되며 ...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301051371240106713&lcode=00&page=8&svccode=00"", ""모비릭스파트너스, 4년 만에 벤처투자 철수한다"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510300034414560105591&lcode=00&page=8&svccode=00,"[PF Radar]롯데건설, 평촌 오피스텔 개발사업 '승부수'",롯데건설이 안양시 평촌동에서 오피스텔 분양에 나선다. 2017년 시행사가 부지를 매입한 후 약 8년 만이다. 공동주택에 비해 수요가 부족한 오피스텔 개발사업이지만 대출규제를 적용받지 않고 중대형 평...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510300034414560105591&lcode=00&page=8&svccode=00"", ""[PF Radar]롯데건설, 평촌 오피스텔 개발사업 '승부수'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510290934524440106438&lcode=00&page=8&svccode=00,[업스테이지 국가대표AI 연합군]'스타트업 정예군' 뭉쳤다…'공공·의료·교육' 확...,국가대표 인공지능(AI) 프로젝트에 스타트업 정예군이 뭉쳤다. 과학기술정보통신부가 추진하는 '글로벌 프런티어 파운데이션 모델' 개발 사업에 업스테이지 컨소시엄이 선정됐다. 대기업 중심으로 형성된 5...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510290934524440106438&lcode=00&page=8&svccode=00"", ""[업스테이지 국가대표AI 연합군]'스타트업 정예군' 뭉쳤다…'공공·의료·교육' 확..."")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510271519347080105595&lcode=00&page=8&svccode=00,"[thebell interview]""발행사 총액법 리스크 살펴야, 지역화폐 모델 ...",스테이블코인을 발행하는 과정에서 법률뿐 아니라 회계에 관한 이슈도 중요한 지점이다. 특히 발행사는 총액법 적용으로 자산이 증가해 각종 규제 부담이 커질 수 있는 게 리스크라는 분석이다.    EY한...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510271519347080105595&lcode=00&page=8&svccode=00"", ""[thebell interview]""""발행사 총액법 리스크 살펴야, 지역화폐 모델 ..."")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510300928160440101730&lcode=00&page=8&svccode=00,"삼성E&A, 10년 만에 미국 플랜트 제작 사업 재진출",삼성E&A가 약 10년 만에 미국 시장에 진출한다. 한국과 미국 정부가 조성한 펀드를 활용한 저탄소 암모니아 플랜트 프로젝트다. 삼성E&A는 미국 시장에 다시 진출했다는 의미와 더불어 저탄소 암모니...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510300928160440101730&lcode=00&page=8&svccode=00"", ""삼성E&A, 10년 만에 미국 플랜트 제작 사업 재진출"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301104222600103761&lcode=00&page=8&svccode=00,"[건설사 인사 풍향계]SK에코플랜트, '반도체 전문' 김영식 사장 내정자 합류",SK에코플랜트 신임 대표로 김영식 SK하이닉스 부사장(사진)이 내정됐다. 그는 SK그룹 사장단 인사를 통해 사장 승진과 맞물려 SK에코플랜트로 자리를 옮긴다. 김 사장 내정자는 SK하이닉스에서 양산...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301104222600103761&lcode=00&page=8&svccode=00"", ""[건설사 인사 풍향계]SK에코플랜트, '반도체 전문' 김영식 사장 내정자 합류"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510300212105680109683&lcode=00&page=8&svccode=00,"[thebell interview]박필재 KITA UAE지부장 ""중동, 패밀리오피...","""중동 자본 생태계의 중심축은 패밀리오피스와 국부펀드이다. 때문에 중동 시장의 투자 논리는 단순한 수익 추구가 아닌 산업 자립과 외국인 직접투자(FDI) 확대에 맞춰져 있다. 한국 스타트업이 진출하...","=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510300212105680109683&lcode=00&page=8&svccode=00"", ""[thebell interview]박필재 KITA UAE지부장 """"중동, 패밀리오피..."")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301023088080106080&lcode=00&page=8&svccode=00,"[SK그룹 인사 풍향계]SKB, 김성수 신임 사장 선임 '체질 개선 특명'",본업인 유료방송 정체로 체질 개선이 요구되는 SK브로드밴드가 통신·미디어 양쪽을 아우른 베테랑을 새 수장으로 택했다. 김성수 신임 사장은 계열사간 시너지를 앞세워 새 성장 동력 발굴에 나설 전망이다...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301023088080106080&lcode=00&page=8&svccode=00"", ""[SK그룹 인사 풍향계]SKB, 김성수 신임 사장 선임 '체질 개선 특명'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510300925317400105371&lcode=00&page=8&svccode=00,"포스코이앤씨, 폴란드 사업 미수금 회수 '박차'",포스코이앤씨가 야심차게 진출한 폴란드에서 두번째 프로젝트를 마무리 짓지 못하고 있는 것으로 나타났다. 당초 지난해 말까지 공사를 마쳤어야 하지만 공기가 지연되면서 추가 원가가 투입되고 대손상각비 등...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510300925317400105371&lcode=00&page=8&svccode=00"", ""포스코이앤씨, 폴란드 사업 미수금 회수 '박차'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510300737534300107548&lcode=00&page=8&svccode=00,"[VC 투자기업]포스포, 일본 '스탠리'에 형광소재 공급",소재전문기업 포스포가 일본 전등 제조업체 '스탠리일렉트릭(이하 스탠리)'와 형광소재 'Phosphor in Glass(PIG)' 공급 계약을 맺는다. 지난 수년 동안 협업을 이어가면서 쌓아온 네트워...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510300737534300107548&lcode=00&page=8&svccode=00"", ""[VC 투자기업]포스포, 일본 '스탠리'에 형광소재 공급"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301028006280106586&lcode=00&page=9&svccode=00,"[SK그룹 인사 풍향계]SK하이닉스, 차선용 승진 '5사장단 체제 복귀'",SK하이닉스가 5사장단 체제로 돌아왔다. 지난해 사업부문을 5개 조직으로 재편한 이후 후속 조치로 풀이된다. 당시 SK하이닉스는 핵심 기능별로 책임과 권한을 부여해 신속한 의사결정이 가능하도록 'C...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301028006280106586&lcode=00&page=9&svccode=00"", ""[SK그룹 인사 풍향계]SK하이닉스, 차선용 승진 '5사장단 체제 복귀'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510300735399740104522&lcode=00&page=9&svccode=00,"'치과 임플란트' 도이프, 20억 첫 기관투자 유치",치과 임플란트를 만드는 의료기기 기업 도이프가 처음으로 기관 투자유치에 성공했다. 우수한 기술력과 실질적인 매출 성과를 만들어내고 있다는 점이 높은 평가를 받았다. 도이프는 글로벌 사업 확장을 목표...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510300735399740104522&lcode=00&page=9&svccode=00"", ""'치과 임플란트' 도이프, 20억 첫 기관투자 유치"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291622597320101347&lcode=00&page=9&svccode=00,"[PF Radar]롯데건설, '광주 쌍령공원' 본PF 전환 과제는",롯데건설이 시공을 맡은 경기 광주 쌍령근린공원 민간공원조성 특례사업 본PF 전환이 내년 상반기로 가시화되고 있다. 다만 사업성 개선을 위해 사업계획 변경승인 절차가 마무리돼야 하는 상황이다. 롯데건...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510291622597320101347&lcode=00&page=9&svccode=00"", ""[PF Radar]롯데건설, '광주 쌍령공원' 본PF 전환 과제는"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301025344960102434&lcode=00&page=9&svccode=00,"[SK그룹 인사 풍향계]한명진 사장, SKT 무선사업 '구원투수' 투입",한명진 SK스퀘어 대표(사장)가 SK텔레콤으로 복귀한다. 직책은 통신 CIC장(사장)이다. 올해 유심 정보 유출로 타격을 입은 SKT 무선사업부를 원상태로 돌려놓기 위한 인사로 풀이된다.    그는...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301025344960102434&lcode=00&page=9&svccode=00"", ""[SK그룹 인사 풍향계]한명진 사장, SKT 무선사업 '구원투수' 투입"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510290552577520107184&lcode=00&page=9&svccode=00,[VC 자율규제 도입]평가항목 세분화에 업계 ‘셈법 복잡’…전략 수립 분주,벤처캐피탈(VC)업계는 올 하반기부터 본격적으로 자율규제 시스템 도입을 준비하고 있다. 한국벤처캐피탈협회는 지난 10일까지 평가 접수를 진행했고 이르면 다음달까지 모든 평가를 마무리한다는 계획이다....,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510290552577520107184&lcode=00&page=9&svccode=00"", ""[VC 자율규제 도입]평가항목 세분화에 업계 ‘셈법 복잡’…전략 수립 분주"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301114064200106278&lcode=00&page=9&svccode=00,"[SK그룹 인사 풍향계]SKT, 정재헌 신임 CEO 선임 '위기관리 대응' 중책",정재헌 SKT 최고거버넌스책임자(CGO)가 SKT의 새로운 수장이 됐다. 판사로 오래 재직했던 경험을 바탕으로 준법 경영 전문가로서 고객 개인정보 유출로 인한 타격을 최소화하는 데 공을 세웠다. 성...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301114064200106278&lcode=00&page=9&svccode=00"", ""[SK그룹 인사 풍향계]SKT, 정재헌 신임 CEO 선임 '위기관리 대응' 중책"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301121572200104539&lcode=00&page=9&svccode=00,"[SK그룹 인사 풍향계]SK실트론, 정광진 사장 취임 '첫 내부승진 사례'",SK실트론이 리더십 재편에 나선다. 두산 등과 인수합병(M&A) 논의가 이뤄지는 상황이어서 이목이 쏠린다. 기존 SK실트론 경영진이 다른 그룹사로 이동하는 사례를 볼 때 신임 사장의 추후 행보도 관...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301121572200104539&lcode=00&page=9&svccode=00"", ""[SK그룹 인사 풍향계]SK실트론, 정광진 사장 취임 '첫 내부승진 사례'"")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301127572040108925&lcode=00&page=9&svccode=00,"[SK그룹 인사 풍향계]유영상, SKT 떠나 그룹 AI전략 리딩 '계열 시너지' ...",유영상 사장이 SKT 수장 자리를 내려놓고 앞으론 SK그룹 AI전략을 이끄는 역할을 맡는다. SK수펙스추구협의회 AI위원회 위원장으로 선임됐다. SKT 수장 시절 기업 AI컴퍼니 전환과 성공적인 투...,"=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301127572040108925&lcode=00&page=9&svccode=00"", ""[SK그룹 인사 풍향계]유영상, SKT 떠나 그룹 AI전략 리딩 '계열 시너지' ..."")"
https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301135132520109095&lcode=00&page=9&svccode=00,"[SK그룹 인사 풍향계]SK스퀘어, 김정규 대표 내정 '글로벌 전문가 전면에'","SK스퀘어가 김정규 SK㈜ 비서실장을 신임 사장으로 선임하고 대표이사로 내정했다. 그는 해외 사업 전문가다. SK플래닛 미국지사 팀장, SK텔레콤 말레이시아 오피스 지사장, 시티그룹 미국 합작사 담...","=HYPERLINK(""https://www.thebell.co.kr/free/content/ArticleView.asp?key=202510301135132520109095&lcode=00&page=9&svccode=00"", ""[SK그룹 인사 풍향계]SK스퀘어, 김정규 대표 내정 '글로벌 전문가 전면에'"")"
